,Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Original Labels,Source,is_multiclass
7814,CC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)O)C(C)C,CC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)O)C(C)C,sweet,sweet,flavor_db,0
7815,CC(C)C(N)C(=O)NC(CC(=O)O)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(N)C(=O)NC(CC(=O)O)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7816,CC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7817,CC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,CC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,sweet,sweet,flavor_db,0
7818,CC(C)C(N)C(=O)NC(CS)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(N)C(=O)NC(CS)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7819,CC(C)C(N)C(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(N)C(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7820,CC(C)C(N)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(N)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7821,CC(C)C(N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7822,CC(C)C(N)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,CC(C)C(N)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
7823,CC(C)C(N)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,CC(C)C(N)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,0
7824,CCC(C)C(NC(=O)C(N)C(C)C)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,CCC(C)C(NC(=O)C(N)C(C)C)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7825,CCC(C)C(NC(=O)C(N)C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CCC(C)C(NC(=O)C(N)C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7826,CCC(C)C(NC(=O)C(N)C(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,CCC(C)C(NC(=O)C(N)C(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
7827,CC(C)CC(NC(=O)C(N)C(C)C)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)CC(NC(=O)C(N)C(C)C)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7828,CC(C)CC(NC(=O)C(N)C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)CC(NC(=O)C(N)C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7829,CC(C)CC(NC(=O)C(N)C(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,CC(C)CC(NC(=O)C(N)C(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
7830,CC(C)C(N)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(N)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7831,CC(C)C(N)C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(N)C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7832,CC(C)C(N)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,CC(C)C(N)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
7833,CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)NC(CC(N)=O)C(=O)O,CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
7834,CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)NC(CC(=O)O)C(=O)O,CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,0
7835,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)O,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
7836,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CCCCN)C(=O)O,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CCCCN)C(=O)O,sweet,sweet,flavor_db,0
7837,CC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)O,CC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)O,sweet,sweet,flavor_db,0
7838,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(N)=O)C(=O)O,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
7839,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,0
7840,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NCC(=O)O,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NCC(=O)O,sweet,sweet,flavor_db,0
7841,CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)O,CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)O,sweet,sweet,flavor_db,0
7842,CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)O,CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)O,sweet,sweet,flavor_db,0
7843,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O,sweet,sweet,flavor_db,0
7844,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7845,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)O)C(C)C,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)O)C(C)C,sweet,sweet,flavor_db,0
7846,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(CC(N)=O)C(=O)O,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
7847,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(CC(=O)O)C(=O)O,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,0
7848,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)NC(CC(N)=O)C(=O)O,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
7849,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)NC(CC(N)=O)C(=O)O,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
7850,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)O,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
7851,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)O)C(C)C,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)O)C(C)C,sweet,sweet,flavor_db,0
7852,CC(C)C(N)C(=O)N1CCCC1C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(N)C(=O)N1CCCC1C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7853,CC(C)C(N)C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(N)C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7854,CC(C)C(N)C(=O)NC(CO)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(N)C(=O)NC(CO)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7855,CC(C)C(N)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,CC(C)C(N)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,sweet,sweet,flavor_db,0
7856,CC(C)C(N)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,CC(C)C(N)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,sweet,sweet,flavor_db,0
7857,CC(C)C(N)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O)C(C)C,CC(C)C(N)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O)C(C)C,sweet,sweet,flavor_db,0
7858,CC(=O)OC1CC2(C)C(=CCC3C4(C)CCC(OC5OC(C(=O)O)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5O)C(C)(C)C4CCC32C)C2CC(C)(C)CC(O)C12COC1OC(C)C(O)C(O)C1O,CC(=O)OC1CC2(C)C(=CCC3C4(C)CCC(OC5OC(C(=O)O)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5O)C(C)(C)C4CCC32C)C2CC(C)(C)CC(O)C12COC1OC(C)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
7859,COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CCC(OC5OC(C(=O)O)C(OC6OCC(O)C(O)C6O)C(O)C5O)C(C)(CO)C4CCC3(C)C1(C)CC2,COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CCC(OC5OC(C(=O)O)C(OC6OCC(O)C(O)C6O)C(O)C5O)C(C)(CO)C4CCC3(C)C1(C)CC2,sweet,sweet-like,flavor_db,0
7860,NOC(CO)C(O)C(O)CO,NOC(CO)C(O)C(O)CO,sweet,sweet,flavor_db,0
7861,NOC(CO)C(O)C(O)C(O)CO,NOC(CO)C(O)C(O)C(O)CO,sweet,sweet,flavor_db,0
7862,CCCCCCCOC1C(OC)OC(C(O)CO)C1O,CCCCCCCOC1C(OC)OC(C(O)CO)C1O,sweet,sweet,flavor_db,0
7863,O=C1c2ccccc2S(=O)(=O)N1COCN1C(=O)c2ccccc2S1(=O)=O,O=C1c2ccccc2S(=O)(=O)N1COCN1C(=O)c2ccccc2S1(=O)=O,sweet,sweet,flavor_db,0
7864,OCC1OC(O)C(OCC2CO2)C(O)C1O,OCC1OC(O)C(OCC2CO2)C(O)C1O,sweet,sweet,flavor_db,0
7865,CCCCCOCC(O)COC1C(O)OC(CO)C(O)C1O,CCCCCOCC(O)COC1C(O)OC(CO)C(O)C1O,sweet,sweet,flavor_db,0
7866,CCCCCCCOCC(O)COC1C(O)OC(CO)C(O)C1O,CCCCCCCOCC(O)COC1C(O)OC(CO)C(O)C1O,sweet,sweet,flavor_db,0
7867,OCC1OC(O)(F)C(O)C(O)C1O,OCC1OC(O)(F)C(O)C(O)C1O,sweet,sweet,flavor_db,0
7868,OCC(O)C(O)C(OC1OC(CO)C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O)C(O)CO,OCC(O)C(O)C(OC1OC(CO)C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O)C(O)CO,sweet,sweet,flavor_db,0
7869,OC1OC(COCl)C(O)C(O)C1O,OC1OC(COCl)C(O)C(O)C1O,sweet,sweet,flavor_db,0
7870,CC=CCC(=O)OCC1OC(Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(OC)c4)oc3c2)C(O)C(O)C1O,CC=CCC(=O)OCC1OC(Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(OC)c4)oc3c2)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
7871,COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)ccc1O,COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)ccc1O,sweet,sweet-like,flavor_db,0
7872,CCOC(=O)CNC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)O,CCOC(=O)CNC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)O,sweet,sweet,flavor_db,0
7873,CN(C(=O)C(N)CC(=O)O)C(Cc1ccccc1)C(=O)O,CN(C(=O)C(N)CC(=O)O)C(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7874,O=C([O-])O.O=C([O-])O.O=CC(O)C(O)C(O)C(O)CO.[Ca+2],O=C([O-])O.O=C([O-])O.O=CC(O)C(O)C(O)C(O)CO.[Ca+2],sweet,sweet,flavor_db,0
7875,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O.[Ca+2].[OH-].[OH-],OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O.[Ca+2].[OH-].[OH-],sweet,sweet,flavor_db,0
7876,O=C([O-])O.O=C([O-])O.OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O.[Ca+2],O=C([O-])O.O=C([O-])O.OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O.[Ca+2],sweet,sweet,flavor_db,0
7877,NC(CC(=O)N(C=O)C(Cc1ccccc1)C(=O)O)C(=O)O,NC(CC(=O)N(C=O)C(Cc1ccccc1)C(=O)O)C(=O)O,sweet,sweet,flavor_db,0
7878,CCOC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,CCOC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7879,CCC(=O)NC(Cc1ccccc1)C(=O)OC,CCC(=O)NC(Cc1ccccc1)C(=O)OC,sweet,sweet,flavor_db,0
7880,COC(=O)CCC(=O)NC(Cc1ccccc1)C(=O)O,COC(=O)CCC(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7881,OCC1OC(OCCOC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,OCC1OC(OCCOC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
7882,CSCc1ccsc1,CSCc1ccsc1,undefined,"dairy, roasted, cooked",flavor_db,0
7883,CCOC(=O)C(N)CC(=O)NC(Cc1ccccc1)C(=O)OCC,CCOC(=O)C(N)CC(=O)NC(Cc1ccccc1)C(=O)OCC,sweet,sweet,flavor_db,0
7884,CCOC(=O)CC(N)C(=O)NC(Cc1ccccc1)C(=O)OCC,CCOC(=O)CC(N)C(=O)NC(Cc1ccccc1)C(=O)OCC,sweet,sweet,flavor_db,0
7885,CC1OC(O)C(I)C(O)C1O,CC1OC(O)C(I)C(O)C1O,sweet,sweet,flavor_db,0
7886,OCC(O)C(O)C(O)C=[Se],OCC(O)C(O)C(O)C=[Se],sweet,sweet,flavor_db,0
7887,COC(=O)C(Cc1ccccc1)N(C(=O)CCl)C(=O)C(N)CC(=O)O,COC(=O)C(Cc1ccccc1)N(C(=O)CCl)C(=O)C(N)CC(=O)O,sweet,sweet,flavor_db,0
7888,O=CC(O)C(O)C(OCl)C(O)CO,O=CC(O)C(O)C(OCl)C(O)CO,sweet,sweet,flavor_db,0
7889,O=CC(OO)C(OO)C(O)C(O)CO,O=CC(OO)C(OO)C(O)C(O)CO,sweet,sweet,flavor_db,0
7890,CC(=O)CC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(=O)CC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
7891,COC(CO)C1OC(O)C(O)C1OC,COC(CO)C1OC(O)C(O)C1OC,sweet,sweet,flavor_db,0
7892,CC1=CC2(C=CC(C)O2)C(C(C)C)CC1,CC1=CC2(C=CC(C)O2)C(C(C)C)CC1,undefined,blackcurrant,flavor_db,0
7893,OCC(O)C(O)C(O)C1OC(O)C(O)C1O,OCC(O)C(O)C(O)C1OC(O)C(O)C1O,sweet,sweet,flavor_db,0
7894,CC1OC(OC2(C)CC(O)C(O)C(C)O2)CC(O)C1O,CC1OC(OC2(C)CC(O)C(O)C(C)O2)CC(O)C1O,sweet,sweet,flavor_db,0
7895,CCOC1OC(C(O)CO)C(O)C1OC,CCOC1OC(C(O)CO)C(O)C1OC,sweet,sweet,flavor_db,0
7896,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(OBr)C1O,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(OBr)C1O,sweet,sweet,flavor_db,0
7897,OCC1OC(OSOC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,OCC1OC(OSOC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
7898,COCCCCOc1ccc([N+](=O)[O-])cc1N,COCCCCOc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,0
7899,COCC(C)Oc1ccc([N+](=O)[O-])cc1N,COCC(C)Oc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,0
7900,CCOCC(C)Oc1ccc([N+](=O)[O-])cc1N,CCOCC(C)Oc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,0
7901,CC(C)OCCOc1ccc([N+](=O)[O-])cc1N,CC(C)OCCOc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,0
7902,CCCCOCCOc1ccc([N+](=O)[O-])cc1N,CCCCOCCOc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,0
7903,CCOCCOc1ccc([N+](=O)[O-])cc1N,CCOCCOc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,0
7904,CCCC(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,CCCC(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,sweet,sweet,flavor_db,0
7905,CC1CC(S)C(C)O1,CC1CC(S)C(C)O1,undefined,"onion, meat, roasted, sulfury",flavor_db,0
7906,OCC1CC(O)C(O)C(OBr)O1,OCC1CC(O)C(O)C(OBr)O1,sweet,sweet,flavor_db,0
7907,CC(C)CC(NC(C)C(=O)NC(Cc1ccccc1)C(=O)O)C(=O)O,CC(C)CC(NC(C)C(=O)NC(Cc1ccccc1)C(=O)O)C(=O)O,sweet,sweet,flavor_db,0
7908,CC(NC(CCc1ccccc1)C(=O)O)C(=O)NCCCC(=O)O,CC(NC(CCc1ccccc1)C(=O)O)C(=O)NCCCC(=O)O,sweet,sweet,flavor_db,0
7909,CCCCC(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)O,CCCCC(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,0
7910,OCC(O)C(O)C(O)COC1OCC(O)C(O)C1O,OCC(O)C(O)C(O)COC1OCC(O)C(O)C1O,sweet,sweet,flavor_db,0
7911,OCCC(O)C(O)C(O)C(O)O,OCCC(O)C(O)C(O)C(O)O,sweet,sweet,flavor_db,0
7912,CC(O)C(O)C(O)C(O)COCl,CC(O)C(O)C(O)C(O)COCl,sweet,sweet,flavor_db,0
7913,CC1(C)OC2OC(CCl)C(O)C(O)C2O1,CC1(C)OC2OC(CCl)C(O)C(O)C2O1,sweet,sweet,flavor_db,0
7914,O=CC(=O)C(O)C(O)C(O)C(O)C=O,O=CC(=O)C(O)C(O)C(O)C(O)C=O,sweet,sweet,flavor_db,0
7915,COC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)OC(C)(C)C,COC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)OC(C)(C)C,sweet,sweet,flavor_db,0
7916,NOC(C=O)C(ON)C(O)C(O)CO,NOC(C=O)C(ON)C(O)C(O)CO,sweet,sweet,flavor_db,0
7917,O=C1NS(=O)(=O)c2ccccc21.[Ca+2].[F-].[F-],O=C1NS(=O)(=O)c2ccccc21.[Ca+2].[F-].[F-],sweet,sweet,flavor_db,0
7918,COC1CCC(O)OC1C,COC1CCC(O)OC1C,sweet,sweet,flavor_db,0
7919,OCC1OC(OC2C(CO)OC(Br)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2C(CO)OC(Br)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
7920,O=C(COCl)C(OCl)C(OCl)C(O)CO,O=C(COCl)C(OCl)C(OCl)C(O)CO,sweet,sweet,flavor_db,0
7921,O=CC(OCl)C(O)C(O)C(O)CO,O=CC(OCl)C(O)C(O)C(O)CO,sweet,sweet,flavor_db,0
7922,CCCOCC1(O)OCC(O)C(O)C1O,CCCOCC1(O)OCC(O)C(O)C1O,sweet,sweet,flavor_db,0
7923,CCCCCCOCC1(O)OCC(O)C(O)C1O,CCCCCCOCC1(O)OCC(O)C(O)C1O,sweet,sweet,flavor_db,0
7924,CCCCCOCC1(O)OCC(O)C(O)C1O,CCCCCOCC1(O)OCC(O)C(O)C1O,sweet,sweet,flavor_db,0
7925,COC(CO)C(O)C(O)CO,COC(CO)C(O)C(O)CO,sweet,sweet,flavor_db,0
7926,O=C(O)CCC(O)C(O)C(=O)O,O=C(O)CCC(O)C(O)C(=O)O,sweet,sweet,flavor_db,0
7927,OCC1OCC(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,OCC1OCC(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db,0
7928,OCC1OC(OC2(C(I)OI)OC(CO)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2(C(I)OI)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
7929,OCC1OC(O)C(OC2CCCC2)C(O)C1O,OCC1OC(O)C(OC2CCCC2)C(O)C1O,sweet,sweet,flavor_db,0
7930,Ic1ccc(N=NC(=NNc2ccccc2)c2ccccc2)cc1,Ic1ccc(N=NC(=NNc2ccccc2)c2ccccc2)cc1,sweet,sweet-like,flavor_db,0
7931,O=C(CC(O)CO)C(O)CO,O=C(CC(O)CO)C(O)CO,sweet,sweet,flavor_db,0
7932,OCC1OC(OC2OC(O)(C(O)O)C(O)(OO)C(O)(OO)C2O)C(O)C(O)C1O,OCC1OC(OC2OC(O)(C(O)O)C(O)(OO)C(O)(OO)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
7933,CCCOC1C(O)OC(CO)C(O)C1O,CCCOC1C(O)OC(CO)C(O)C1O,sweet,sweet,flavor_db,0
7934,CC(C)Oc1ccc(NC(=O)NC#N)cc1,CC(C)Oc1ccc(NC(=O)NC#N)cc1,sweet,sweet-like,flavor_db,0
7935,COc1ccc(NC(=O)NC#N)cc1,COc1ccc(NC(=O)NC#N)cc1,sweet,sweet-like,flavor_db,0
7936,OCC(O)C(O)C(O)C(O)C1OCCO1,OCC(O)C(O)C(O)C(O)C1OCCO1,sweet,sweet,flavor_db,0
7937,OC1OC2COC(C2)C1O,OC1OC2COC(C2)C1O,sweet,sweet,flavor_db,0
7938,COCC(O)C(OC)C(O)C(O)C=O,COCC(O)C(OC)C(O)C(O)C=O,sweet,sweet,flavor_db,0
7939,CC1OC2OC(C)(C)OC2C(O)C1O,CC1OC2OC(C)(C)OC2C(O)C1O,sweet,sweet,flavor_db,0
7940,CC1OC2OC(C)(O)OC2C(O)C1O,CC1OC2OC(C)(O)OC2C(O)C1O,sweet,sweet,flavor_db,0
7941,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)NOS(=O)(=O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)NOS(=O)(=O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
